model_id,role,view,classifier,held_out_batch,n,accuracy,balanced_accuracy,macro_f1,negative_log_likelihood,multiclass_brier_score,expected_calibration_error,errors
foreground_std__extra_trees,development_mat_view_candidate,foreground_std,extra_trees,1,127,0.3858267716535433,0.3856355042016807,0.3798056648810959,1.7790697278224292,0.718514275957626,0.13582515581994575,78
foreground_std__extra_trees,development_mat_view_candidate,foreground_std,extra_trees,2,127,0.4251968503937008,0.42824317226890757,0.4191323004480899,1.4425033571021944,0.7015051127951729,0.08368448952503156,73
foreground_std__extra_trees,development_mat_view_candidate,foreground_std,extra_trees,3,127,0.4094488188976378,0.4128807773109244,0.3986815335202432,1.7108211797151176,0.7059052203790545,0.09994591799036345,75
foreground_std__extra_trees,development_mat_view_candidate,foreground_std,extra_trees,4,126,0.373015873015873,0.37616657239819007,0.3735058678643871,1.5620158706408098,0.76549479437246,0.15192411708797532,79
foreground_std__extra_trees,development_mat_view_candidate,foreground_std,extra_trees,5,126,0.49206349206349204,0.49738404977375567,0.4844247495236339,1.3469180195767305,0.6633408788940547,0.07335656085587464,64
foreground_std__extra_trees,development_mat_view_candidate,foreground_std,extra_trees,6,126,0.4444444444444444,0.4500494909502262,0.432530937762445,1.324295450518536,0.6590837913624551,0.09640216773569296,70
foreground_std__extra_trees,development_mat_view_candidate,foreground_std,extra_trees,7,126,0.3888888888888889,0.39179157239819007,0.38886316356184836,1.5181443966385202,0.7096389632360841,0.08752073182379204,77
foreground_iqr__shrinkage_lda,development_mat_view_candidate,foreground_iqr,shrinkage_lda,0,127,0.3779527559055118,0.37736344537815125,0.3780876513181243,1.5421069828492064,0.7140315710873321,0.08244190340676485,79
foreground_iqr__shrinkage_lda,development_mat_view_candidate,foreground_iqr,shrinkage_lda,1,127,0.4566929133858268,0.4575236344537815,0.4556741487665211,1.5448611087989252,0.7157925077865958,0.08564258695344894,69
foreground_iqr__shrinkage_lda,development_mat_view_candidate,foreground_iqr,shrinkage_lda,2,127,0.3779527559055118,0.37736344537815125,0.37419251342252624,1.6644432866837655,0.7567035660763838,0.08818098020897402,79
foreground_iqr__shrinkage_lda,development_mat_view_candidate,foreground_iqr,shrinkage_lda,3,127,0.47244094488188976,0.4692752100840336,0.46804478410769945,1.5262166087939084,0.7100512780529515,0.09378909430291729,67
foreground_iqr__shrinkage_lda,development_mat_view_candidate,foreground_iqr,shrinkage_lda,4,126,0.4365079365079365,0.4422369909502262,0.4392752522970739,1.4913031421021392,0.7235771706195497,0.10413625295231566,71
foreground_iqr__shrinkage_lda,development_mat_view_candidate,foreground_iqr,shrinkage_lda,5,126,0.3968253968253968,0.39324095022624433,0.38799772719634334,1.5370191841507224,0.7278929669873834,0.08227547309159018,76
foreground_iqr__shrinkage_lda,development_mat_view_candidate,foreground_iqr,shrinkage_lda,6,126,0.36507936507936506,0.368318721719457,0.36550237397011587,1.6148139227480696,0.7438547877750509,0.10713988814223006,80
foreground_iqr__shrinkage_lda,development_mat_view_candidate,foreground_iqr,shrinkage_lda,7,126,0.35714285714285715,0.3569358031674208,0.3583970159585427,1.6057558476266174,0.7493267878488029,0.14280417049968824,81
foreground_iqr__logistic_regression,development_mat_view_candidate,foreground_iqr,logistic_regression,0,127,0.3858267716535433,0.3856355042016807,0.38765462799254874,1.5569422051720416,0.7212733559164011,0.09128926729457641,78
foreground_iqr__logistic_regression,development_mat_view_candidate,foreground_iqr,logistic_regression,1,127,0.4330708661417323,0.4318539915966387,0.43507047980482516,1.545281758314878,0.7111392426477325,0.08826350916738998,72
foreground_iqr__logistic_regression,development_mat_view_candidate,foreground_iqr,logistic_regression,2,127,0.3228346456692913,0.3245141806722689,0.3217233567832477,1.6606960005628832,0.7648023509872139,0.11392557152578764,86
foreground_iqr__logistic_regression,development_mat_view_candidate,foreground_iqr,logistic_regression,3,127,0.4409448818897638,0.4373686974789916,0.43331678498087167,1.5389404140820102,0.7248055145367912,0.162472789268655,71
foreground_iqr__logistic_regression,development_mat_view_candidate,foreground_iqr,logistic_regression,4,126,0.42857142857142855,0.43354072398190047,0.43615164703874376,1.4778716337729334,0.7121332625411311,0.1332839744182118,72
foreground_iqr__logistic_regression,development_mat_view_candidate,foreground_iqr,logistic_regression,5,126,0.3412698412698413,0.33812924208144796,0.3349884293047244,1.5775530706016665,0.742043714036427,0.0961070671730252,83
foreground_iqr__logistic_regression,development_mat_view_candidate,foreground_iqr,logistic_regression,6,126,0.3253968253968254,0.3279128959276018,0.3216364968139816,1.630088476762222,0.7500027424181939,0.12726504938821256,85
foreground_iqr__logistic_regression,development_mat_view_candidate,foreground_iqr,logistic_regression,7,126,0.3492063492063492,0.3473204185520362,0.34598492806213393,1.608681759170851,0.756585784705528,0.0869512734325342,82
foreground_iqr__rbf_svm,development_mat_view_candidate,foreground_iqr,rbf_svm,0,127,0.3228346456692913,0.3228728991596639,0.2916786698071459,1.6612560587298681,0.7683922382569329,0.058847009674687284,86
foreground_iqr__rbf_svm,development_mat_view_candidate,foreground_iqr,rbf_svm,1,127,0.36220472440944884,0.3621980042016807,0.34173623201923475,1.5655103019888994,0.7379396553456244,0.06003027186327902,81
foreground_iqr__rbf_svm,development_mat_view_candidate,foreground_iqr,rbf_svm,2,127,0.3464566929133858,0.34519432773109243,0.30791876694543097,1.6217940997671663,0.7569554640601248,0.048502268841812995,83
foreground_iqr__rbf_svm,development_mat_view_candidate,foreground_iqr,rbf_svm,3,127,0.41732283464566927,0.41550682773109243,0.3721054952437931,1.569786028337774,0.7331433027005045,0.11492592113040134,74
foreground_iqr__rbf_svm,development_mat_view_candidate,foreground_iqr,rbf_svm,4,126,0.40476190476190477,0.4024321266968326,0.38127411860140636,1.6001574428902654,0.7441939081628782,0.08778600265356287,75
foreground_iqr__rbf_svm,development_mat_view_candidate,foreground_iqr,rbf_svm,5,126,0.36507936507936506,0.3647129524886878,0.3415908095694472,1.5964736393334014,0.752961234216458,0.08551182553285923,80
foreground_iqr__rbf_svm,development_mat_view_candidate,foreground_iqr,rbf_svm,6,126,0.3412698412698413,0.34035633484162897,0.31890746124031005,1.593922033941328,0.7469259822154408,0.04482204207857211,83
foreground_iqr__rbf_svm,development_mat_view_candidate,foreground_iqr,rbf_svm,7,126,0.2777777777777778,0.28195701357466063,0.26504322579249606,1.7517453186774783,0.7883725228997163,0.03640883229851553,91
foreground_iqr__extra_trees,development_mat_view_candidate,foreground_iqr,extra_trees,0,127,0.2755905511811024,0.2771796218487395,0.27451253015277405,1.7810341355989787,0.8030131885938944,0.12064713544609482,92
foreground_iqr__extra_trees,development_mat_view_candidate,foreground_iqr,extra_trees,1,127,0.3543307086614173,0.3579963235294118,0.33970870619925125,1.7110646015755087,0.7900521493815033,0.0822616332824154,82
foreground_iqr__extra_trees,development_mat_view_candidate,foreground_iqr,extra_trees,2,127,0.31496062992125984,0.3189338235294118,0.31512672610420106,1.7239527531322438,0.7778471277233119,0.08994818145561731,87
foreground_iqr__extra_trees,development_mat_view_candidate,foreground_iqr,extra_trees,3,127,0.3464566929133858,0.3481486344537815,0.3455232654764643,1.8939427357148606,0.757534531370965,0.04907580364263461,83
foreground_iqr__extra_trees,development_mat_view_candidate,foreground_iqr,extra_trees,4,126,0.30158730158730157,0.29772341628959276,0.27659208657450346,1.766007826039084,0.8026866866487514,0.09001784295603657,88
foreground_iqr__extra_trees,development_mat_view_candidate,foreground_iqr,extra_trees,5,126,0.3253968253968254,0.32702912895927605,0.32052685594955643,1.7420853983552733,0.7901086042780857,0.06202414609701736,85
foreground_iqr__extra_trees,development_mat_view_candidate,foreground_iqr,extra_trees,6,126,0.35714285714285715,0.35644089366515835,0.3414225579517933,1.642182245351659,0.751281816820548,0.0549628528048923,81
foreground_iqr__extra_trees,development_mat_view_candidate,foreground_iqr,extra_trees,7,126,0.2857142857142857,0.2839013009049774,0.2868736332790227,2.068646005542028,0.8183514172823383,0.12315190604835911,90
radial_inner_minus_outer__shrinkage_lda,development_mat_view_candidate,radial_inner_minus_outer,shrinkage_lda,0,127,0.6141732283464567,0.6150210084033614,0.6050937356130797,1.0136365554080482,0.5085924418236794,0.1430701766408816,49
radial_inner_minus_outer__shrinkage_lda,development_mat_view_candidate,radial_inner_minus_outer,shrinkage_lda,1,127,0.5433070866141733,0.5454306722689075,0.5456682614583556,1.130185872262057,0.5672600741185755,0.12127866690647762,58
radial_inner_minus_outer__shrinkage_lda,development_mat_view_candidate,radial_inner_minus_outer,shrinkage_lda,2,127,0.6377952755905512,0.6411502100840336,0.6344013016648666,1.0154759361245491,0.5010056816655499,0.1385810385144739,46
radial_inner_minus_outer__shrinkage_lda,development_mat_view_candidate,radial_inner_minus_outer,shrinkage_lda,3,127,0.6062992125984252,0.6043198529411764,0.6016600335148722,0.9878676712462618,0.5062975253858463,0.10785918426233346,50
radial_inner_minus_outer__shrinkage_lda,development_mat_view_candidate,radial_inner_minus_outer,shrinkage_lda,4,126,0.6190476190476191,0.6196620475113122,0.6181533226200489,1.0283485807993924,0.5272432365758332,0.12800109126598322,48
radial_inner_minus_outer__shrinkage_lda,development_mat_view_candidate,radial_inner_minus_outer,shrinkage_lda,5,126,0.6031746031746031,0.6049208144796381,0.5984678719972838,1.0376008058762702,0.5256026570390803,0.10505907274423734,50
radial_inner_minus_outer__shrinkage_lda,development_mat_view_candidate,radial_inner_minus_outer,shrinkage_lda,6,126,0.6428571428571429,0.6502757352941176,0.6304697562119639,1.1983477202816801,0.5203970458888363,0.13200961187892257,45
radial_inner_minus_outer__shrinkage_lda,development_mat_view_candidate,radial_inner_minus_outer,shrinkage_lda,7,126,0.5952380952380952,0.5998303167420814,0.5909836630327284,1.0472541396413204,0.5432889180977946,0.11269267227757891,51
radial_inner_minus_outer__logistic_regression,development_mat_view_candidate,radial_inner_minus_outer,logistic_regression,0,127,0.6535433070866141,0.6563156512605042,0.640506606837252,1.0191855255167441,0.5100409273077149,0.15458837907447742,44
radial_inner_minus_outer__logistic_regression,development_mat_view_candidate,radial_inner_minus_outer,logistic_regression,1,127,0.5669291338582677,0.5677521008403361,0.5710371883863263,1.1227106096663388,0.5725578998714633,0.09962825171728863,55
radial_inner_minus_outer__logistic_regression,development_mat_view_candidate,radial_inner_minus_outer,logistic_regression,2,127,0.6377952755905512,0.6395745798319328,0.6307833792695445,1.002470320065022,0.5033164787067306,0.13968447500332498,46
radial_inner_minus_outer__logistic_regression,development_mat_view_candidate,radial_inner_minus_outer,logistic_regression,3,127,0.6062992125984252,0.603203781512605,0.598357949269808,0.9974159621543487,0.5052689952716651,0.11906622170341083,50
radial_inner_minus_outer__logistic_regression,development_mat_view_candidate,radial_inner_minus_outer,logistic_regression,4,126,0.6190476190476191,0.6210053733031674,0.612226607436563,1.022680596903048,0.5188740896081264,0.14364569146768444,48
radial_inner_minus_outer__logistic_regression,development_mat_view_candidate,radial_inner_minus_outer,logistic_regression,5,126,0.6507936507936508,0.6531391402714932,0.6473322614486408,1.0542586255824535,0.5307272216202834,0.1393285401531938,44
radial_inner_minus_outer__logistic_regression,development_mat_view_candidate,radial_inner_minus_outer,logistic_regression,6,126,0.6349206349206349,0.6420036764705882,0.6132949829363241,1.1282853526174943,0.5138554705381453,0.12938299508531725,46
radial_inner_minus_outer__logistic_regression,development_mat_view_candidate,radial_inner_minus_outer,logistic_regression,7,126,0.6349206349206349,0.6375141402714932,0.6265210372246786,1.0206127596164922,0.5240531900658338,0.16888549797740723,46
radial_inner_minus_outer__rbf_svm,development_mat_view_candidate,radial_inner_minus_outer,rbf_svm,0,127,0.36220472440944884,0.3673188025210084,0.3271206209067153,1.4617497066891463,0.7157340632518083,0.13341109552838337,81
radial_inner_minus_outer__rbf_svm,development_mat_view_candidate,radial_inner_minus_outer,rbf_svm,1,127,0.33070866141732286,0.3318671218487395,0.3048937908496732,1.5452297173172536,0.7438732497135555,0.065585303428809,85
radial_inner_minus_outer__rbf_svm,development_mat_view_candidate,radial_inner_minus_outer,rbf_svm,2,127,0.4251968503937008,0.4325105042016807,0.3907589636570985,1.3938273241719878,0.6883117757225979,0.11272564444847344,73
radial_inner_minus_outer__rbf_svm,development_mat_view_candidate,radial_inner_minus_outer,rbf_svm,3,127,0.3543307086614173,0.35642069327731096,0.3328728461081403,1.4316389639884475,0.7093033436531346,0.0751554248152581,82
radial_inner_minus_outer__rbf_svm,development_mat_view_candidate,radial_inner_minus_outer,rbf_svm,4,126,0.40476190476190477,0.40921945701357465,0.3903211399606087,1.4228864610147547,0.7078286989591525,0.08169670170918521,75
radial_inner_minus_outer__rbf_svm,development_mat_view_candidate,radial_inner_minus_outer,rbf_svm,5,126,0.4126984126984127,0.4178803733031674,0.383267181235822,1.4274769688463709,0.7102849848039983,0.0967969412700462,74
radial_inner_minus_outer__rbf_svm,development_mat_view_candidate,radial_inner_minus_outer,rbf_svm,6,126,0.4444444444444444,0.4554581447963801,0.4059957673115568,1.430967044683464,0.6849834313710724,0.0807007445104675,70
radial_inner_minus_outer__rbf_svm,development_mat_view_candidate,radial_inner_minus_outer,rbf_svm,7,126,0.4523809523809524,0.46104355203619907,0.4252815806971005,1.4369915080575741,0.701459794711214,0.10065177112347093,69
radial_inner_minus_outer__extra_trees,development_mat_view_candidate,radial_inner_minus_outer,extra_trees,0,127,0.3464566929133858,0.3472295168067227,0.3453326652707458,1.84444866067083,0.7601169136315664,0.11607840519570932,83
radial_inner_minus_outer__extra_trees,development_mat_view_candidate,radial_inner_minus_outer,extra_trees,1,127,0.30708661417322836,0.3088891806722689,0.30313033259280725,1.9380868351972784,0.797676985702212,0.15133352909169237,88
radial_inner_minus_outer__extra_trees,development_mat_view_candidate,radial_inner_minus_outer,extra_trees,2,127,0.2755905511811024,0.27855829831932777,0.2674516061347317,1.5974026511230048,0.7728537788836006,0.15446631102091407,92
radial_inner_minus_outer__extra_trees,development_mat_view_candidate,radial_inner_minus_outer,extra_trees,3,127,0.30708661417322836,0.3081670168067227,0.30046518554583074,1.5576095582924196,0.773793985685223,0.170099697993986,88
radial_inner_minus_outer__extra_trees,development_mat_view_candidate,radial_inner_minus_outer,extra_trees,4,126,0.31746031746031744,0.3142321832579186,0.313913643414355,1.6264626984238262,0.7831052176230502,0.14918393899492305,86
radial_inner_minus_outer__extra_trees,development_mat_view_candidate,radial_inner_minus_outer,extra_trees,5,126,0.3253968253968254,0.33017533936651583,0.31270201676371934,1.5945549574365423,0.7548599473622172,0.14255320965959384,85
radial_inner_minus_outer__extra_trees,development_mat_view_candidate,radial_inner_minus_outer,extra_trees,6,126,0.40476190476190477,0.41144654977375567,0.39670813784207754,1.6448436029143922,0.7450119365307433,0.06664785928364503,75
radial_inner_minus_outer__extra_trees,development_mat_view_candidate,radial_inner_minus_outer,extra_trees,7,126,0.373015873015873,0.3747878959276018,0.3786526572994789,1.656920906405455,0.7600153698496234,0.10641157761208192,79
mat_all__shrinkage_lda,development_mat_view_candidate,mat_all,shrinkage_lda,0,127,0.7007874015748031,0.7043067226890757,0.6977873977873977,0.7988169575064652,0.41942262414565673,0.10174744625235078,38
mat_all__shrinkage_lda,development_mat_view_candidate,mat_all,shrinkage_lda,1,127,0.6771653543307087,0.6790966386554622,0.6852305833796706,0.903491628515792,0.4465947817126092,0.09240468410858875,41
mat_all__shrinkage_lda,development_mat_view_candidate,mat_all,shrinkage_lda,2,127,0.6771653543307087,0.6792935924369747,0.6769940807743227,0.8455066605449113,0.43644815962915423,0.09914132029367745,41
mat_all__shrinkage_lda,development_mat_view_candidate,mat_all,shrinkage_lda,3,127,0.7086614173228346,0.7130383403361344,0.7065575717705534,0.8034698640299479,0.4045553874867021,0.08069638458132214,37
mat_all__shrinkage_lda,development_mat_view_candidate,mat_all,shrinkage_lda,4,126,0.746031746031746,0.7522977941176471,0.7408672663208954,0.6785667424945824,0.34924580836795444,0.07270784158925468,32
mat_all__shrinkage_lda,development_mat_view_candidate,mat_all,shrinkage_lda,5,126,0.7222222222222222,0.7261382918552036,0.7207355214307383,0.7529000523205134,0.3900176148692686,0.06950830385995448,35
mat_all__shrinkage_lda,development_mat_view_candidate,mat_all,shrinkage_lda,6,126,0.6984126984126984,0.7049632352941176,0.7001148705096073,0.9564141413955997,0.4202613497766587,0.08185710253664948,38
mat_all__shrinkage_lda,development_mat_view_candidate,mat_all,shrinkage_lda,7,126,0.6984126984126984,0.7072610294117647,0.7018288897321155,0.782475674700915,0.4063387096956531,0.07800511663991681,38
mat_all__logistic_regression,development_mat_view_candidate,mat_all,logistic_regression,0,127,0.7007874015748031,0.7058823529411764,0.6970730551980552,0.8005219693669547,0.4093078174546186,0.08495870271164738,38
mat_all__logistic_regression,development_mat_view_candidate,mat_all,logistic_regression,1,127,0.7007874015748031,0.7029936974789917,0.706562085790027,0.9721909899915616,0.4585480822685345,0.07165513624371056,38
mat_all__logistic_regression,development_mat_view_candidate,mat_all,logistic_regression,2,127,0.7086614173228346,0.7121192226890757,0.7060701579676911,0.8410814673930848,0.4332850148437734,0.07145436639387528,37
mat_all__logistic_regression,development_mat_view_candidate,mat_all,logistic_regression,3,127,0.6771653543307087,0.680672268907563,0.6781222550704983,0.8484397019916465,0.4283179213774345,0.10828169057740406,41
mat_all__logistic_regression,development_mat_view_candidate,mat_all,logistic_regression,4,126,0.7380952380952381,0.7440257352941176,0.735362426174419,0.7606047842171942,0.3914190859905851,0.11509294229178589,33
mat_all__logistic_regression,development_mat_view_candidate,mat_all,logistic_regression,5,126,0.6984126984126984,0.7027007918552036,0.6939419326456803,0.9182167098737803,0.44709196625014,0.06208642728499054,38
mat_all__logistic_regression,development_mat_view_candidate,mat_all,logistic_regression,6,126,0.6904761904761905,0.6935449660633484,0.6927948774817845,0.9188300035505533,0.4355598566985461,0.135920933874559,39
mat_all__logistic_regression,development_mat_view_candidate,mat_all,logistic_regression,7,126,0.6190476190476191,0.6255302601809956,0.6270341413121585,0.8557849954014274,0.45419308627848226,0.0963713502623852,48
mat_all__rbf_svm,development_mat_view_candidate,mat_all,rbf_svm,0,127,0.48031496062992124,0.48581932773109243,0.4675683853577687,1.2583191232911408,0.6342126049242874,0.04734103859758336,66
mat_all__rbf_svm,development_mat_view_candidate,mat_all,rbf_svm,1,127,0.5039370078740157,0.5052521008403361,0.4993494147457562,1.3186995934216315,0.6399558897602283,0.09460591876615593,63
mat_all__rbf_svm,development_mat_view_candidate,mat_all,rbf_svm,2,127,0.5196850393700787,0.5264574579831933,0.5118409168450473,1.207934775096768,0.5999172019510663,0.09583028727195483,61
mat_all__rbf_svm,development_mat_view_candidate,mat_all,rbf_svm,3,127,0.5275590551181102,0.5349264705882353,0.49339460505619037,1.1906414968122172,0.5921261186297484,0.10263614801796907,60
mat_all__rbf_svm,development_mat_view_candidate,mat_all,rbf_svm,4,126,0.48412698412698413,0.4954397624434389,0.47083362934545797,1.1977329030510284,0.6124999100572507,0.05499265111721779,65
mat_all__rbf_svm,development_mat_view_candidate,mat_all,rbf_svm,5,126,0.6111111111111112,0.6176824095022625,0.5933096205962061,1.1658377166338705,0.5831322851918139,0.15881440102307565,49
mat_all__rbf_svm,development_mat_view_candidate,mat_all,rbf_svm,6,126,0.5,0.5056207579185521,0.486451656604458,1.2299030905040547,0.6047126986409745,0.0786620369109851,63
mat_all__rbf_svm,development_mat_view_candidate,mat_all,rbf_svm,7,126,0.47619047619047616,0.4849406108597285,0.4766600953933048,1.2638698709807696,0.6214605906574832,0.07065012292271562,66
mat_all__extra_trees,development_mat_view_candidate,mat_all,extra_trees,0,127,0.4330708661417323,0.4405856092436975,0.414740079865345,1.4658420675419326,0.7007249627890906,0.07672837843456301,72
mat_all__extra_trees,development_mat_view_candidate,mat_all,extra_trees,1,127,0.3543307086614173,0.35642069327731096,0.34717042718203706,1.723345944691059,0.7267772797863019,0.09960757196918403,82
mat_all__extra_trees,development_mat_view_candidate,mat_all,extra_trees,2,127,0.3937007874015748,0.3988314075630252,0.3975076855511638,1.4267024285848775,0.6930322351385693,0.07991893409468658,77
mat_all__extra_trees,development_mat_view_candidate,mat_all,extra_trees,3,127,0.4409448818897638,0.4461659663865546,0.42671676078819687,1.3785108551265217,0.6723251760180236,0.03988519188772302,71
mat_all__extra_trees,development_mat_view_candidate,mat_all,extra_trees,4,126,0.36507936507936506,0.37015695701357465,0.35957928453418686,1.4980521454021185,0.7485719453189805,0.08604425328491304,80
mat_all__extra_trees,development_mat_view_candidate,mat_all,extra_trees,5,126,0.4444444444444444,0.4500494909502262,0.43665034665034663,1.3278868000807502,0.6625313839471538,0.08984828152948993,70
mat_all__extra_trees,development_mat_view_candidate,mat_all,extra_trees,6,126,0.42063492063492064,0.42707154977375567,0.4064534017765393,1.415369607626227,0.6891773789560988,0.08629960191399515,73
mat_all__extra_trees,development_mat_view_candidate,mat_all,extra_trees,7,126,0.3492063492063492,0.3536481900452489,0.3416720973172586,1.4938345960534123,0.7249606343265468,0.1061856849204072,82
sg1_plus_mat_all_early__shrinkage_lda,development_mat_view_candidate,sg1_plus_mat_all_early,shrinkage_lda,0,127,0.984251968503937,0.9848345588235294,0.9848345588235294,0.030031193533042365,0.019347873471959005,0.0113010527347738,2
sg1_plus_mat_all_early__shrinkage_lda,development_mat_view_candidate,sg1_plus_mat_all_early,shrinkage_lda,1,127,0.984251968503937,0.984375,0.9845761765116604,0.02952716668354646,0.020613906613714206,0.006309611315567495,2
sg1_plus_mat_all_early__shrinkage_lda,development_mat_view_candidate,sg1_plus_mat_all_early,shrinkage_lda,2,127,0.9606299212598425,0.9613970588235294,0.9615969646656317,0.3384146623138893,0.05142512423097514,0.029645298078304246,5
sg1_plus_mat_all_early__shrinkage_lda,development_mat_view_candidate,sg1_plus_mat_all_early,shrinkage_lda,3,127,0.9763779527559056,0.9770220588235294,0.9770144219711345,0.08285855808618203,0.03655819087760318,0.014223383095482333,3
sg1_plus_mat_all_early__shrinkage_lda,development_mat_view_candidate,sg1_plus_mat_all_early,shrinkage_lda,4,126,0.9761904761904762,0.9765625,0.9769020853698274,0.06787438532860988,0.042762136349808855,0.025134212322982692,3
sg1_plus_mat_all_early__shrinkage_lda,development_mat_view_candidate,sg1_plus_mat_all_early,shrinkage_lda,5,126,0.9920634920634921,0.9921875,0.9921798631476051,0.014465971084708085,0.00811486053067966,0.011462828556571656,1
sg1_plus_mat_all_early__shrinkage_lda,development_mat_view_candidate,sg1_plus_mat_all_early,shrinkage_lda,6,126,0.9761904761904762,0.9765625,0.9757131123058542,0.13042796093981177,0.04314378618173475,0.020960576260555714,3
sg1_plus_mat_all_early__shrinkage_lda,development_mat_view_candidate,sg1_plus_mat_all_early,shrinkage_lda,7,126,0.9841269841269841,0.984375,0.9845761765116604,0.030691163607084272,0.020402786245145518,0.009553000914082689,2
sg1_plus_mat_all_early__logistic_regression,development_mat_view_candidate,sg1_plus_mat_all_early,logistic_regression,0,127,0.952755905511811,0.9535845588235294,0.9541369920402178,0.11884034831138557,0.07082340758449476,0.034038830480321164,6
sg1_plus_mat_all_early__logistic_regression,development_mat_view_candidate,sg1_plus_mat_all_early,logistic_regression,1,127,0.9448818897637795,0.9441964285714286,0.944536013941256,0.2531587777293865,0.08073196775352683,0.030626190419615937,7
sg1_plus_mat_all_early__logistic_regression,development_mat_view_candidate,sg1_plus_mat_all_early,logistic_regression,2,127,0.9606299212598425,0.9618566176470589,0.9613894219711345,0.38113965301809427,0.06899674471256473,0.029124581558570672,5
sg1_plus_mat_all_early__logistic_regression,development_mat_view_candidate,sg1_plus_mat_all_early,logistic_regression,3,127,0.952755905511811,0.9535845588235294,0.9544616673648931,0.10152930948783605,0.06518151368366855,0.04027515969239187,6
sg1_plus_mat_all_early__logistic_regression,development_mat_view_candidate,sg1_plus_mat_all_early,logistic_regression,4,126,0.9603174603174603,0.9618566176470589,0.9602365139604229,0.10259616592256171,0.05895842462021213,0.019680339476313032,5
sg1_plus_mat_all_early__logistic_regression,development_mat_view_candidate,sg1_plus_mat_all_early,logistic_regression,5,126,0.9761904761904762,0.9765625,0.9764872224549644,0.06685078903365303,0.03432319609735769,0.03649610659852989,3
sg1_plus_mat_all_early__logistic_regression,development_mat_view_candidate,sg1_plus_mat_all_early,logistic_regression,6,126,0.9523809523809523,0.9535845588235294,0.9523665514592934,0.19987379340869865,0.07812411735619774,0.033792913002438224,6
sg1_plus_mat_all_early__logistic_regression,development_mat_view_candidate,sg1_plus_mat_all_early,logistic_regression,7,126,0.9841269841269841,0.984375,0.9843597262952102,0.06413039645927679,0.030842176630835334,0.02283202777986703,2
sg1_plus_mat_all_early__rbf_svm,development_mat_view_candidate,sg1_plus_mat_all_early,rbf_svm,0,127,0.889763779527559,0.8915441176470589,0.8908503134796238,0.3567505647417831,0.162665309821568,0.08643732035903448,14
sg1_plus_mat_all_early__rbf_svm,development_mat_view_candidate,sg1_plus_mat_all_early,rbf_svm,1,127,0.905511811023622,0.9051339285714286,0.9052818264720378,0.33979483231942054,0.1496163055558705,0.07452430516875191,12
sg1_plus_mat_all_early__rbf_svm,development_mat_view_candidate,sg1_plus_mat_all_early,rbf_svm,2,127,0.9133858267716536,0.9159007352941176,0.9149707763115021,0.2757569676663303,0.12402615690861422,0.06375626196863886,11
sg1_plus_mat_all_early__rbf_svm,development_mat_view_candidate,sg1_plus_mat_all_early,rbf_svm,3,127,0.8976377952755905,0.8984375,0.8979858096498113,0.3166029494347356,0.14438797230240857,0.07115332749392211,13
sg1_plus_mat_all_early__rbf_svm,development_mat_view_candidate,sg1_plus_mat_all_early,rbf_svm,4,126,0.9285714285714286,0.9301470588235294,0.9295661589008364,0.2857206467707756,0.13331720320415658,0.07586196334735354,9
sg1_plus_mat_all_early__rbf_svm,development_mat_view_candidate,sg1_plus_mat_all_early,rbf_svm,5,126,0.9126984126984127,0.9145220588235294,0.9153186274509804,0.24708937843477544,0.1122038242551664,0.08192581800596663,11
sg1_plus_mat_all_early__rbf_svm,development_mat_view_candidate,sg1_plus_mat_all_early,rbf_svm,6,126,0.9285714285714286,0.9283441742081449,0.9274763467214843,0.29455909590104645,0.13895928903641697,0.07618432583273753,9
sg1_plus_mat_all_early__rbf_svm,development_mat_view_candidate,sg1_plus_mat_all_early,rbf_svm,7,126,0.9682539682539683,0.96875,0.9689511765116604,0.24068157891577546,0.09867029564089937,0.12756940600756408,4
sg1_plus_mat_all_early__extra_trees,development_mat_view_candidate,sg1_plus_mat_all_early,extra_trees,0,127,0.7637795275590551,0.7674632352941176,0.767402696217699,0.7045820931133703,0.3483144851103835,0.15689604911717617,30
sg1_plus_mat_all_early__extra_trees,development_mat_view_candidate,sg1_plus_mat_all_early,extra_trees,1,127,0.84251968503937,0.843093487394958,0.8406703956399696,0.7189430769128654,0.34233023408567254,0.2608037647155943,20
sg1_plus_mat_all_early__extra_trees,development_mat_view_candidate,sg1_plus_mat_all_early,extra_trees,2,127,0.8740157480314961,0.8754595588235294,0.876981474407945,0.6130507966081054,0.29989687931842196,0.25370637105039634,16
sg1_plus_mat_all_early__extra_trees,development_mat_view_candidate,sg1_plus_mat_all_early,extra_trees,3,127,0.8031496062992126,0.8044905462184874,0.8021227332364502,0.6744783549890466,0.33289127159620596,0.20122135118005038,25
sg1_plus_mat_all_early__extra_trees,development_mat_view_candidate,sg1_plus_mat_all_early,extra_trees,4,126,0.8253968253968254,0.8290441176470589,0.8239172098458152,0.6321722141828574,0.3191561051293432,0.22853123743742562,22
sg1_plus_mat_all_early__extra_trees,development_mat_view_candidate,sg1_plus_mat_all_early,extra_trees,5,126,0.8095238095238095,0.8129595588235294,0.8089888839983921,0.60479508472768,0.2922612947992052,0.1982463899256775,24
sg1_plus_mat_all_early__extra_trees,development_mat_view_candidate,sg1_plus_mat_all_early,extra_trees,6,126,0.7857142857142857,0.7895220588235294,0.7814225135228865,0.7010424200808694,0.34590195615548797,0.1627700447732802,27
